mc_id,lon,lat,group
mc_68.10_39.35_1.1_20230611_0,68.1,39.35,5
mc_68.11_35.35_1.1_20230611_0,68.11,35.35,2
mc_68.12_41.35_1.1_20230611_0,68.12,41.35,5
mc_68.19_41.60_1.1_20230611_0,68.19,41.6,5
mc_68.23_35.10_1.1_20230611_0,68.23,35.1,2
mc_68.23_35.47_1.1_20230611_0,68.23,35.47,2
mc_68.23_38.97_1.1_20230611_0,68.23,38.97,5
mc_68.23_39.72_1.1_20230611_0,68.23,39.72,5
mc_68.23_39.47_1.1_20230611_0,68.23,39.47,5
mc_68.26_35.22_1.1_20230611_0,68.26,35.22,2
mc_68.35_35.35_1.1_20230611_0,68.35,35.35,2
mc_68.35_38.85_1.1_20230611_0,68.35,38.85,5
mc_68.38_39.60_1.1_20230611_0,68.38,39.6,5
mc_68.48_34.97_1.1_20230611_0,68.48,34.97,2
mc_68.48_35.10_1.1_20230611_0,68.48,35.1,2
mc_68.48_35.22_1.1_20230611_0,68.48,35.22,2
mc_68.48_39.72_1.1_20230611_0,68.48,39.72,5
mc_68.60_34.72_1.1_20230611_0,68.6,34.72,2
mc_68.60_34.85_1.1_20230611_0,68.6,34.85,2
mc_68.60_39.60_1.1_20230611_0,68.6,39.6,5
mc_68.72_41.50_1.1_20230611_0,68.72,41.5,5
mc_68.73_34.97_1.1_20230611_0,68.73,34.97,2
mc_68.73_35.10_1.1_20230611_0,68.73,35.1,2
mc_68.73_39.72_1.1_20230611_0,68.73,39.72,5
mc_68.73_35.22_1.1_20230611_0,68.73,35.22,2
mc_68.85_34.72_1.1_20230611_0,68.85,34.72,2
mc_68.85_34.85_1.1_20230611_0,68.85,34.85,2
mc_68.85_35.35_1.1_20230611_0,68.85,35.35,2
mc_68.85_39.60_1.1_20230611_0,68.85,39.6,5
mc_68.87_41.83_1.1_20230611_0,68.87,41.83,5
mc_68.98_34.97_1.1_20230611_0,68.98,34.97,2
mc_68.98_35.10_1.1_20230611_0,68.98,35.1,2
mc_68.98_35.22_1.1_20230611_0,68.98,35.22,2
mc_68.98_35.47_1.1_20230611_0,68.98,35.47,2
mc_69.09_41.92_1.1_20230611_0,69.09,41.92,5
mc_69.10_35.35_1.1_20230611_0,69.1,35.35,2
mc_69.13_42.07_1.1_20230611_0,69.13,42.07,5
mc_69.22_34.80_1.1_20230611_0,69.22,34.8,2
mc_69.22_41.82_1.1_20230611_0,69.22,41.82,5
mc_69.23_35.22_1.1_20230611_0,69.23,35.22,2
mc_69.23_35.47_1.1_20230611_0,69.23,35.47,2
mc_69.23_41.91_1.1_20230611_0,69.23,41.91,5
mc_69.35_34.97_1.1_20230611_0,69.35,34.97,2
mc_69.35_34.98_1.1_20230611_0,69.35,34.98,2
mc_69.35_35.35_1.1_20230611_0,69.35,35.35,2
mc_69.35_41.85_1.1_20230611_0,69.35,41.85,5
mc_69.42_40.31_1.1_20230611_0,69.42,40.31,5
mc_69.46_40.47_1.1_20230611_0,69.46,40.47,5
mc_69.48_35.22_1.1_20230611_0,69.48,35.22,2
mc_69.48_38.97_1.1_20230611_0,69.48,38.97,5
mc_69.48_40.60_1.1_20230611_0,69.48,40.6,5
mc_69.48_41.72_1.1_20230611_0,69.48,41.72,5
mc_69.60_38.85_1.1_20230611_0,69.6,38.85,5
mc_69.60_39.10_1.1_20230611_0,69.6,39.1,5
mc_69.60_39.97_1.1_20230611_0,69.6,39.97,5
mc_69.60_40.22_1.1_20230611_0,69.6,40.22,5
mc_69.60_40.35_1.1_20230611_0,69.6,40.35,5
mc_69.60_41.60_1.1_20230611_0,69.6,41.6,5
mc_69.68_39.98_1.1_20230611_0,69.68,39.98,5
mc_69.69_41.47_1.1_20230611_0,69.69,41.47,5
mc_69.73_39.22_1.1_20230611_0,69.73,39.22,5
mc_69.72_40.47_1.1_20230611_0,69.72,40.47,5
mc_69.73_40.60_1.1_20230611_0,69.73,40.6,5
mc_69.73_40.72_1.1_20230611_0,69.73,40.72,5
mc_69.75_38.97_1.1_20230611_0,69.75,38.97,5
mc_69.85_40.47_1.1_20230611_0,69.85,40.47,5
mc_69.85_41.22_1.1_20230611_0,69.85,41.22,5
mc_69.85_41.47_1.1_20230611_0,69.85,41.47,5
mc_69.86_39.10_1.1_20230611_0,69.86,39.1,5
mc_69.86_40.97_1.1_20230611_0,69.86,40.97,5
mc_69.89_41.35_1.1_20230611_0,69.89,41.35,5
mc_69.90_38.85_1.1_20230611_0,69.9,38.85,5
mc_69.93_40.35_1.1_20230611_0,69.93,40.35,5
mc_69.95_40.85_1.1_20230611_0,69.95,40.85,5
mc_69.97_40.17_1.1_20230611_0,69.97,40.17,5
mc_69.98_39.35_1.1_20230611_0,69.98,39.35,5
mc_69.98_40.60_1.1_20230611_0,69.98,40.6,5
mc_69.98_40.72_1.1_20230611_0,69.98,40.72,5
mc_7.00_44.22_1.1_20230611_0,7.0,44.22,10
mc_7.00_44.97_1.1_20230611_0,7.0,44.97,10
mc_7.00_45.09_1.1_20230611_0,7.0,45.09,10
mc_7.00_45.22_1.1_20230611_0,7.0,45.22,10
mc_7.12_44.34_1.1_20230611_0,7.12,44.34,10
mc_7.12_44.84_1.1_20230611_0,7.12,44.84,10
mc_7.13_44.47_1.1_20230611_0,7.13,44.47,10
mc_7.25_44.72_1.1_20230611_0,7.25,44.72,10
mc_7.25_44.97_1.1_20230611_0,7.25,44.97,10
mc_7.25_45.22_1.1_20230611_0,7.25,45.22,10
mc_7.37_44.59_1.1_20230611_0,7.37,44.59,10
mc_7.72_44.84_1.1_20230611_0,7.72,44.84,10
mc_7.76_45.09_1.1_20230611_0,7.76,45.09,10
mc_7.82_45.97_1.1_20230611_0,7.82,45.97,10
mc_7.87_45.84_1.1_20230611_0,7.87,45.84,10
mc_70.04_41.10_1.1_20230611_0,70.04,41.1,5
mc_70.10_40.97_1.1_20230611_0,70.1,40.97,5
mc_70.10_41.22_1.1_20230611_0,70.1,41.22,5
mc_70.12_40.85_1.1_20230611_0,70.12,40.85,5
mc_70.19_40.47_1.1_20230611_0,70.19,40.47,5
mc_70.23_40.72_1.1_20230611_0,70.23,40.72,5
mc_70.24_41.10_1.1_20230611_0,70.24,41.1,5
mc_70.29_40.55_1.1_20230611_0,70.29,40.55,5
mc_70.35_40.85_1.1_20230611_0,70.35,40.85,5
mc_70.37_40.97_1.1_20230611_0,70.37,40.97,5
mc_70.76_64.45_1.1_20230611_0,70.76,64.45,9
mc_70.81_38.10_1.1_20230611_0,70.81,38.1,4
mc_70.85_38.22_1.1_20230611_0,70.85,38.22,4
mc_70.89_64.25_1.1_20230611_0,70.89,64.25,9
mc_70.98_64.20_1.1_20230611_0,70.98,64.2,9
mc_71.01_38.10_1.1_20230611_0,71.01,38.1,4
mc_71.10_64.33_1.1_20230611_0,71.1,64.33,9
mc_71.10_64.35_1.1_20230611_0,71.1,64.35,9
mc_71.33_64.43_1.1_20230611_0,71.33,64.43,9
mc_73.98_56.33_1.1_20230611_0,73.98,56.33,6
mc_74.23_56.58_1.1_20230611_0,74.23,56.58,6
mc_74.23_56.83_1.1_20230611_0,74.23,56.83,6
mc_74.24_56.46_1.1_20230611_0,74.24,56.46,6
mc_74.26_56.33_1.1_20230611_0,74.26,56.33,6
mc_74.29_56.21_1.1_20230611_0,74.29,56.21,6
mc_74.30_56.71_1.1_20230611_0,74.3,56.71,6
mc_74.34_55.83_1.1_20230611_0,74.34,55.83,6
mc_74.34_55.96_1.1_20230611_0,74.34,55.96,6
mc_74.48_56.58_1.1_20230611_0,74.48,56.58,6
mc_74.51_56.96_1.1_20230611_0,74.51,56.96,6
mc_74.55_56.46_1.1_20230611_0,74.55,56.46,6
mc_74.56_56.71_1.1_20230611_0,74.56,56.71,6
mc_74.57_56.83_1.1_20230611_0,74.57,56.83,6
mc_74.73_56.71_1.1_20230611_0,74.73,56.71,6
mc_74.73_56.83_1.1_20230611_0,74.73,56.83,6
mc_74.87_64.49_1.1_20230611_0,74.87,64.49,5
mc_75.18_64.57_1.1_20230611_0,75.18,64.57,5
mc_75.19_64.65_1.1_20230611_0,75.19,64.65,5
mc_75.35_64.58_1.1_20230611_0,75.35,64.58,5
mc_75.62_64.58_1.1_20230611_0,75.62,64.58,5
mc_75.66_64.66_1.1_20230611_0,75.66,64.66,5
mc_75.87_64.58_1.1_20230611_0,75.87,64.58,5
mc_75.93_64.68_1.1_20230611_0,75.93,64.68,5
mc_76.10_64.58_1.1_20230611_0,76.1,64.58,5
mc_76.12_64.60_1.1_20230611_0,76.12,64.6,5
mc_76.63_13.99_1.1_20230611_0,76.63,13.99,1
mc_76.71_13.87_1.1_20230611_0,76.71,13.87,1
mc_77.03_13.62_1.1_20230611_0,77.03,13.62,1
mc_77.03_13.64_1.1_20230611_0,77.03,13.64,1
mc_78.41_12.74_1.1_20230611_0,78.41,12.74,6
mc_78.45_31.60_1.1_20230611_0,78.45,31.6,4
mc_78.47_31.48_1.1_20230611_0,78.47,31.48,4
mc_78.57_12.50_1.1_20230611_0,78.57,12.5,6
mc_78.60_30.98_1.1_20230611_0,78.6,30.98,4
mc_78.60_31.10_1.1_20230611_0,78.6,31.1,4
mc_78.64_31.35_1.1_20230611_0,78.64,31.35,4
mc_78.72_12.72_1.1_20230611_0,78.72,12.72,6
mc_78.72_31.22_1.1_20230611_0,78.72,31.22,4
mc_78.77_12.62_1.1_20230611_0,78.77,12.62,6
mc_78.82_14.61_1.1_20230611_0,78.82,14.61,4
mc_78.84_14.68_1.1_20230611_0,78.84,14.68,4
mc_78.85_12.74_1.1_20230611_0,78.85,12.74,6
mc_78.85_30.73_1.1_20230611_0,78.85,30.73,4
mc_78.85_30.98_1.1_20230611_0,78.85,30.98,4
mc_78.85_31.10_1.1_20230611_0,78.85,31.1,4
mc_78.93_30.83_1.1_20230611_0,78.93,30.83,4
mc_78.94_12.87_1.1_20230611_0,78.94,12.87,6
mc_78.97_32.10_1.1_20230611_0,78.97,32.1,4
mc_79.05_15.11_1.1_20230611_0,79.05,15.11,4
mc_79.05_15.36_1.1_20230611_0,79.05,15.36,4
mc_79.07_14.99_1.1_20230611_0,79.07,14.99,4
mc_79.07_15.24_1.1_20230611_0,79.07,15.24,4
mc_79.10_14.86_1.1_20230611_0,79.1,14.86,4
mc_79.10_30.60_1.1_20230611_0,79.1,30.6,4
mc_79.10_30.73_1.1_20230611_0,79.1,30.73,4
mc_79.10_32.23_1.1_20230611_0,79.1,32.23,4
mc_79.12_30.85_1.1_20230611_0,79.12,30.85,4
mc_79.13_14.74_1.1_20230611_0,79.13,14.74,4
mc_79.15_30.97_1.1_20230611_0,79.15,30.97,4
mc_79.22_15.11_1.1_20230611_0,79.22,15.11,4
mc_79.26_14.93_1.1_20230611_0,79.26,14.93,4
mc_79.35_14.36_1.1_20230611_0,79.35,14.36,4
mc_79.35_14.61_1.1_20230611_0,79.35,14.61,4
mc_79.35_30.60_1.1_20230611_0,79.35,30.6,4
mc_79.35_30.85_1.1_20230611_0,79.35,30.85,4
mc_79.35_30.98_1.1_20230611_0,79.35,30.98,4
mc_79.36_14.63_1.1_20230611_0,79.36,14.63,4
mc_79.42_14.49_1.1_20230611_0,79.42,14.49,4
mc_79.42_30.73_1.1_20230611_0,79.42,30.73,4
mc_79.47_30.48_1.1_20230611_0,79.47,30.48,4
mc_79.48_30.23_1.1_20230611_0,79.48,30.23,4
mc_79.50_30.10_1.1_20230611_0,79.5,30.1,4
mc_79.60_13.49_1.1_20230611_0,79.6,13.49,7
mc_79.60_30.35_1.1_20230611_0,79.6,30.35,4
mc_79.60_30.60_1.1_20230611_0,79.6,30.6,4
mc_79.63_30.73_1.1_20230611_0,79.63,30.73,4
mc_79.63_30.84_1.1_20230611_0,79.63,30.84,4
mc_79.68_14.24_1.1_20230611_0,79.68,14.24,4
mc_79.72_30.48_1.1_20230611_0,79.72,30.48,4
mc_79.81_13.68_1.1_20230611_0,79.81,13.68,7
mc_79.82_13.62_1.1_20230611_0,79.82,13.62,7
mc_79.87_30.60_1.1_20230611_0,79.87,30.6,4
mc_79.88_30.22_1.1_20230611_0,79.88,30.22,4
mc_79.92_30.35_1.1_20230611_0,79.92,30.35,4
mc_79.97_14.45_1.1_20230611_0,79.97,14.45,4
mc_79.98_8.62_1.1_20230611_0,79.98,8.62,3
mc_8.00_45.47_1.1_20230611_0,8.0,45.47,10
mc_8.00_45.72_1.1_20230611_0,8.0,45.72,10
mc_8.07_45.97_1.1_20230611_0,8.07,45.97,10
mc_8.11_45.16_1.1_20230611_0,8.11,45.16,10
mc_8.12_45.59_1.1_20230611_0,8.12,45.59,10
mc_8.12_45.84_1.1_20230611_0,8.12,45.84,10
mc_8.25_45.22_1.1_20230611_0,8.25,45.22,10
mc_8.25_45.72_1.1_20230611_0,8.25,45.72,10
mc_8.25_46.09_1.1_20230611_0,8.25,46.09,10
mc_8.25_46.59_1.1_20230611_0,8.25,46.59,10
mc_8.31_45.97_1.1_20230611_0,8.31,45.97,10
mc_8.35_8.40_1.1_20230611_0,8.35,8.4,7
mc_8.37_45.59_1.1_20230611_0,8.37,45.59,10
mc_8.37_45.84_1.1_20230611_0,8.37,45.84,10
mc_8.37_46.72_1.1_20230611_0,8.37,46.72,10
mc_8.39_46.22_1.1_20230611_0,8.39,46.22,10
mc_8.41_46.34_1.1_20230611_0,8.41,46.34,10
mc_8.41_46.47_1.1_20230611_0,8.41,46.47,10
mc_8.50_46.59_1.1_20230611_0,8.5,46.59,10
mc_8.51_45.72_1.1_20230611_0,8.51,45.72,10
mc_8.62_46.72_1.1_20230611_0,8.62,46.72,10
mc_8.77_46.59_1.1_20230611_0,8.77,46.59,10
mc_8.78_46.97_1.1_20230611_0,8.78,46.97,10
mc_8.87_46.47_1.1_20230611_0,8.87,46.47,10
mc_8.88_46.72_1.1_20230611_0,8.88,46.72,10
mc_8.88_47.09_1.1_20230611_0,8.88,47.09,10
mc_8.90_46.84_1.1_20230611_0,8.9,46.84,10
mc_8.96_47.22_1.1_20230611_0,8.96,47.22,10
mc_80.08_30.48_1.1_20230611_0,80.08,30.48,4
mc_80.10_30.10_1.1_20230611_0,80.1,30.1,4
mc_80.10_8.74_1.1_20230611_0,80.1,8.74,3
mc_80.10_8.87_1.1_20230611_0,80.1,8.87,3
mc_80.14_8.99_1.1_20230611_0,80.14,8.99,3
mc_80.16_30.23_1.1_20230611_0,80.16,30.23,4
mc_80.16_30.33_1.1_20230611_0,80.16,30.33,4
mc_80.22_29.85_1.1_20230611_0,80.22,29.85,4
mc_80.22_29.98_1.1_20230611_0,80.22,29.98,4
mc_80.22_30.48_1.1_20230611_0,80.22,30.48,4
mc_80.22_8.55_1.1_20230611_0,80.22,8.55,3
mc_80.22_9.12_1.1_20230611_0,80.22,9.12,3
mc_80.22_9.24_1.1_20230611_0,80.22,9.24,3
mc_80.35_30.10_1.1_20230611_0,80.35,30.1,4
mc_80.35_30.22_1.1_20230611_0,80.35,30.22,4
mc_80.35_30.35_1.1_20230611_0,80.35,30.35,4
mc_80.35_8.99_1.1_20230611_0,80.35,8.99,3
mc_80.40_8.87_1.1_20230611_0,80.4,8.87,3
mc_80.47_29.85_1.1_20230611_0,80.47,29.85,4
mc_80.47_30.48_1.1_20230611_0,80.47,30.48,4
mc_80.49_29.98_1.1_20230611_0,80.49,29.98,4
mc_80.60_30.10_1.1_20230611_0,80.6,30.1,4
mc_80.60_30.23_1.1_20230611_0,80.6,30.23,4
mc_80.60_30.35_1.1_20230611_0,80.6,30.35,4
mc_80.72_29.85_1.1_20230611_0,80.72,29.85,4
mc_80.72_29.98_1.1_20230611_0,80.72,29.98,4
mc_80.72_30.48_1.1_20230611_0,80.72,30.48,4
mc_80.76_29.60_1.1_20230611_0,80.76,29.6,4
mc_80.76_29.73_1.1_20230611_0,80.76,29.73,4
mc_80.85_30.23_1.1_20230611_0,80.85,30.23,4
mc_80.85_30.35_1.1_20230611_0,80.85,30.35,4
mc_80.93_30.10_1.1_20230611_0,80.93,30.1,4
mc_80.97_29.73_1.1_20230611_0,80.97,29.73,4
mc_80.97_29.85_1.1_20230611_0,80.97,29.85,4
mc_80.97_29.98_1.1_20230611_0,80.97,29.98,4
mc_80.97_30.48_1.1_20230611_0,80.97,30.48,4
mc_81.10_30.23_1.1_20230611_0,81.1,30.23,4
mc_81.10_30.35_1.1_20230611_0,81.1,30.35,4
mc_81.14_30.10_1.1_20230611_0,81.14,30.1,4
mc_81.22_29.98_1.1_20230611_0,81.22,29.98,4
mc_81.25_6.99_1.1_20230611_0,81.25,6.99,9
mc_81.35_30.10_1.1_20230611_0,81.35,30.1,4
mc_81.40_30.23_1.1_20230611_0,81.4,30.23,4
mc_81.47_30.35_1.1_20230611_0,81.47,30.35,4
mc_81.47_7.37_1.1_20230611_0,81.47,7.37,9
mc_81.50_7.12_1.1_20230611_0,81.5,7.12,9
mc_81.60_30.48_1.1_20230611_0,81.6,30.48,4
mc_82.75_29.85_1.1_20230611_0,82.75,29.85,4
mc_82.78_29.98_1.1_20230611_0,82.78,29.98,4
mc_83.10_29.23_1.1_20230611_0,83.1,29.23,8
mc_83.22_29.10_1.1_20230611_0,83.22,29.1,8
mc_83.35_28.98_1.1_20230611_0,83.35,28.98,8
mc_83.35_29.23_1.1_20230611_0,83.35,29.23,8
mc_83.47_28.85_1.1_20230611_0,83.47,28.85,8
mc_83.81_28.73_1.1_20230611_0,83.81,28.73,8
mc_83.88_28.48_1.1_20230611_0,83.88,28.48,8
mc_83.93_28.58_1.1_20230611_0,83.93,28.58,8
mc_83.97_28.73_1.1_20230611_0,83.97,28.73,8
mc_84.10_28.48_1.1_20230611_0,84.1,28.48,8
mc_84.10_28.60_1.1_20230611_0,84.1,28.6,8
mc_84.11_28.85_1.1_20230611_0,84.11,28.85,8
mc_84.12_28.35_1.1_20230611_0,84.12,28.35,8
mc_84.22_28.23_1.1_20230611_0,84.22,28.23,8
mc_84.22_28.73_1.1_20230611_0,84.22,28.73,8
mc_84.22_28.98_1.1_20230611_0,84.22,28.98,8
mc_84.35_28.35_1.1_20230611_0,84.35,28.35,8
mc_84.35_28.48_1.1_20230611_0,84.35,28.48,8
mc_84.35_28.60_1.1_20230611_0,84.35,28.6,8
mc_84.38_28.10_1.1_20230611_0,84.38,28.1,8
mc_84.46_28.85_1.1_20230611_0,84.46,28.85,8
mc_84.54_28.73_1.1_20230611_0,84.54,28.73,8
mc_84.60_28.35_1.1_20230611_0,84.6,28.35,8
mc_84.60_28.60_1.1_20230611_0,84.6,28.6,8
mc_84.67_28.48_1.1_20230611_0,84.67,28.48,8
mc_84.72_28.73_1.1_20230611_0,84.72,28.73,8
mc_84.85_21.38_1.1_20230611_0,84.85,21.38,5
mc_84.85_21.61_1.1_20230611_0,84.85,21.61,5
mc_84.85_28.48_1.1_20230611_0,84.85,28.48,8
mc_84.85_28.60_1.1_20230611_0,84.85,28.6,8
mc_84.86_28.35_1.1_20230611_0,84.86,28.35,8
mc_84.97_28.73_1.1_20230611_0,84.97,28.73,8
mc_85.10_28.48_1.1_20230611_0,85.1,28.48,8
mc_85.13_28.60_1.1_20230611_0,85.13,28.6,8
mc_85.18_21.36_1.1_20230611_0,85.18,21.36,5
mc_85.22_28.35_1.1_20230611_0,85.22,28.35,8
mc_85.22_28.73_1.1_20230611_0,85.22,28.73,8
mc_85.25_21.19_1.1_20230611_0,85.25,21.19,5
mc_85.35_28.48_1.1_20230611_0,85.35,28.48,8
mc_85.36_28.23_1.1_20230611_0,85.36,28.23,8
mc_85.44_28.58_1.1_20230611_0,85.44,28.58,8
mc_85.47_21.22_1.1_20230611_0,85.47,21.22,5
mc_85.47_28.35_1.1_20230611_0,85.47,28.35,8
mc_85.60_28.10_1.1_20230611_0,85.6,28.1,8
mc_85.60_28.23_1.1_20230611_0,85.6,28.23,8
mc_85.66_28.48_1.1_20230611_0,85.66,28.48,8
mc_85.84_28.34_1.1_20230611_0,85.84,28.34,8
mc_85.85_28.10_1.1_20230611_0,85.85,28.1,8
mc_85.85_28.23_1.1_20230611_0,85.85,28.23,8
mc_85.85_28.48_1.1_20230611_0,85.85,28.48,8
mc_85.97_28.35_1.1_20230611_0,85.97,28.35,8
mc_86.10_28.10_1.1_20230611_0,86.1,28.1,8
mc_86.10_28.23_1.1_20230611_0,86.1,28.23,8
mc_86.12_27.98_1.1_20230611_0,86.12,27.98,8
mc_86.11_27.85_1.1_20230611_0,86.11,27.85,8
mc_86.13_23.23_1.1_20230611_0,86.13,23.23,2
mc_86.22_27.73_1.1_20230611_0,86.22,27.73,8
mc_86.35_27.60_1.1_20230611_0,86.35,27.6,8
mc_86.35_27.85_1.1_20230611_0,86.35,27.85,8
mc_86.35_27.98_1.1_20230611_0,86.35,27.98,8
mc_86.35_28.10_1.1_20230611_0,86.35,28.1,8
mc_86.37_28.23_1.1_20230611_0,86.37,28.23,8
mc_86.47_27.48_1.1_20230611_0,86.47,27.48,8
mc_86.48_22.69_1.1_20230611_0,86.48,22.69,3
mc_86.48_27.73_1.1_20230611_0,86.48,27.73,8
mc_86.55_27.35_1.1_20230611_0,86.55,27.35,8
mc_86.60_27.23_1.1_20230611_0,86.6,27.23,8
mc_86.60_27.60_1.1_20230611_0,86.6,27.6,8
mc_86.60_27.85_1.1_20230611_0,86.6,27.85,8
mc_86.60_27.98_1.1_20230611_0,86.6,27.98,8
mc_86.61_28.06_1.1_20230611_0,86.61,28.06,8
mc_86.72_27.35_1.1_20230611_0,86.72,27.35,8
mc_86.72_27.48_1.1_20230611_0,86.72,27.48,8
mc_86.72_27.73_1.1_20230611_0,86.72,27.73,8
mc_86.85_27.85_1.1_20230611_0,86.85,27.85,8
mc_86.86_27.23_1.1_20230611_0,86.86,27.23,8
mc_86.87_27.60_1.1_20230611_0,86.87,27.6,8
mc_86.87_27.97_1.1_20230611_0,86.87,27.97,8
mc_86.97_27.35_1.1_20230611_0,86.97,27.35,8
mc_86.97_27.48_1.1_20230611_0,86.97,27.48,8
mc_86.97_27.73_1.1_20230611_0,86.97,27.73,8
mc_87.10_27.23_1.1_20230611_0,87.1,27.23,8
mc_87.10_27.60_1.1_20230611_0,87.1,27.6,8
mc_87.13_27.98_1.1_20230611_0,87.13,27.98,8
mc_87.22_27.48_1.1_20230611_0,87.22,27.48,8
mc_87.22_27.73_1.1_20230611_0,87.22,27.73,8
mc_87.22_27.85_1.1_20230611_0,87.22,27.85,8
mc_87.22_28.23_1.1_20230611_0,87.22,28.23,8
mc_87.24_27.35_1.1_20230611_0,87.24,27.35,8
mc_87.35_27.23_1.1_20230611_0,87.35,27.23,8
mc_87.35_28.10_1.1_20230611_0,87.35,28.1,8
mc_87.36_27.85_1.1_20230611_0,87.36,27.85,8
mc_87.36_27.98_1.1_20230611_0,87.36,27.98,8
mc_87.47_27.35_1.1_20230611_0,87.47,27.35,8
mc_87.37_27.60_1.1_20230611_0,87.37,27.6,8
mc_87.47_27.73_1.1_20230611_0,87.47,27.73,8
mc_87.48_27.48_1.1_20230611_0,87.48,27.48,8
mc_87.60_27.60_1.1_20230611_0,87.6,27.6,8
mc_87.60_27.85_1.1_20230611_0,87.6,27.85,8
mc_87.60_27.98_1.1_20230611_0,87.6,27.98,8
mc_87.72_27.73_1.1_20230611_0,87.72,27.73,8
mc_87.72_33.10_1.1_20230611_0,87.72,33.1,8
mc_87.85_27.85_1.1_20230611_0,87.85,27.85,8
mc_87.85_27.98_1.1_20230611_0,87.85,27.98,8
mc_87.85_32.85_1.1_20230611_0,87.85,32.85,8
mc_87.85_33.23_1.1_20230611_0,87.85,33.23,8
mc_87.97_33.35_1.1_20230611_0,87.97,33.35,8
mc_88.10_33.48_1.1_20230611_0,88.1,33.48,8
mc_88.22_27.95_1.1_20230611_0,88.22,27.95,8
mc_88.22_32.60_1.1_20230611_0,88.22,32.6,8
mc_88.22_32.98_1.1_20230611_0,88.22,32.98,8
mc_88.22_32.73_1.1_20230611_0,88.22,32.73,8
mc_88.22_33.23_1.1_20230611_0,88.22,33.23,8
mc_88.22_33.35_1.1_20230611_0,88.22,33.35,8
mc_88.35_33.10_1.1_20230611_0,88.35,33.1,8
mc_88.47_28.23_1.1_20230611_0,88.47,28.23,8
mc_88.47_28.35_1.1_20230611_0,88.47,28.35,8
mc_88.47_28.48_1.1_20230611_0,88.47,28.48,8
mc_88.47_32.60_1.1_20230611_0,88.47,32.6,8
mc_88.47_32.73_1.1_20230611_0,88.47,32.73,8
mc_88.47_32.98_1.1_20230611_0,88.47,32.98,8
mc_88.47_33.23_1.1_20230611_0,88.47,33.23,8
mc_88.47_33.35_1.1_20230611_0,88.47,33.35,8
mc_88.60_32.85_1.1_20230611_0,88.6,32.85,8
mc_88.60_33.10_1.1_20230611_0,88.6,33.1,8
mc_88.72_28.98_1.1_20230611_0,88.72,28.98,8
mc_88.72_29.85_1.1_20230611_0,88.72,29.85,8
mc_88.72_29.98_1.1_20230611_0,88.72,29.98,8
mc_88.72_33.23_1.1_20230611_0,88.72,33.23,8
mc_88.77_32.98_1.1_20230611_0,88.77,32.98,8
mc_88.78_33.35_1.1_20230611_0,88.78,33.35,8
mc_88.85_28.60_1.1_20230611_0,88.85,28.6,8
mc_88.85_28.73_1.1_20230611_0,88.85,28.73,8
mc_88.85_28.85_1.1_20230611_0,88.85,28.85,8
mc_88.85_29.10_1.1_20230611_0,88.85,29.1,8
mc_88.85_32.85_1.1_20230611_0,88.85,32.85,8
mc_88.85_33.10_1.1_20230611_0,88.85,33.1,8
mc_88.97_28.98_1.1_20230611_0,88.97,28.98,8
mc_88.97_32.98_1.1_20230611_0,88.97,32.98,8
mc_89.10_28.85_1.1_20230611_0,89.1,28.85,8
mc_89.10_29.10_1.1_20230611_0,89.1,29.1,8
mc_89.10_29.23_1.1_20230611_0,89.1,29.23,8
mc_89.10_32.85_1.1_20230611_0,89.1,32.85,8
mc_89.22_28.98_1.1_20230611_0,89.22,28.98,8
mc_89.22_32.98_1.1_20230611_0,89.22,32.98,8
mc_89.22_33.10_1.1_20230611_0,89.22,33.1,8
mc_89.35_27.98_1.1_20230611_0,89.35,27.98,8
mc_89.35_28.85_1.1_20230611_0,89.35,28.85,8
mc_89.35_29.10_1.1_20230611_0,89.35,29.1,8
mc_89.35_29.23_1.1_20230611_0,89.35,29.23,8
mc_89.35_32.85_1.1_20230611_0,89.35,32.85,8
mc_89.47_27.85_1.1_20230611_0,89.47,27.85,8
mc_89.47_28.10_1.1_20230611_0,89.47,28.1,8
mc_89.47_28.98_1.1_20230611_0,89.47,28.98,8
mc_89.60_27.73_1.1_20230611_0,89.6,27.73,8
mc_89.60_27.98_1.1_20230611_0,89.6,27.98,8
mc_89.60_28.23_1.1_20230611_0,89.6,28.23,8
mc_89.60_29.10_1.1_20230611_0,89.6,29.1,8
mc_89.60_29.23_1.1_20230611_0,89.6,29.23,8
mc_89.72_27.60_1.1_20230611_0,89.72,27.6,8
mc_89.72_27.85_1.1_20230611_0,89.72,27.85,8
mc_89.72_30.98_1.1_20230611_0,89.72,30.98,8
mc_89.72_31.23_1.1_20230611_0,89.72,31.23,8
mc_89.73_28.10_1.1_20230611_0,89.73,28.1,8
mc_89.85_27.48_1.1_20230611_0,89.85,27.48,8
mc_89.85_27.73_1.1_20230611_0,89.85,27.73,8
mc_89.85_27.98_1.1_20230611_0,89.85,27.98,8
mc_89.85_29.10_1.1_20230611_0,89.85,29.1,8
mc_89.85_29.23_1.1_20230611_0,89.85,29.23,8
mc_89.85_31.10_1.1_20230611_0,89.85,31.1,8
mc_89.85_31.35_1.1_20230611_0,89.85,31.35,8
mc_89.85_31.48_1.1_20230611_0,89.85,31.48,8
mc_89.86_28.23_1.1_20230611_0,89.86,28.23,8
mc_89.91_23.07_1.1_20230611_0,89.91,23.07,6
mc_89.97_27.60_1.1_20230611_0,89.97,27.6,8
